,MONTH,DATE,SYMBOL,IND_CODE,BUY_PRICE,BACK_LOW,BACK_VWAP,CUM_RETURN (%),REALIZED_PCT (%),ACTION
665,2015-04,2015-04-17,600398.SH,25,115.33128970000001,75.27840379,94.63269285,-34.72855112795987,-17.947078285382265,X
666,2015-04,2015-04-20,600398.SH,25,115.33128970000001,108.7321739,124.4909229,-5.721878093243942,7.942019224640637,X
667,2015-04,2015-04-21,600398.SH,25,115.33128970000001,72.04488447,93.65693331,-37.532230275579764,-18.793127560074456,X
668,2015-04,2015-04-22,600398.SH,25,115.33128970000001,101.7124747,107.00566470000001,-11.80843033614321,-7.218877913926598,X
669,2015-04,2015-04-23,600398.SH,25,115.33128970000001,87.91630361,106.7162173,-23.770640353811988,-7.469848314719761,X
670,2015-04,2015-04-24,600398.SH,25,115.33128970000001,98.8104708,102.4912931,-14.32466327479212,-11.13314230110445,X
671,2015-04,2015-04-27,600398.SH,25,115.33128970000001,96.50473405,118.80356680000001,-16.323892413734114,3.0106982320514177,X
672,2015-04,2015-04-28,600398.SH,25,115.33128970000001,74.86829365,108.8270909,-35.08414425543358,-5.639578658071671,X
673,2015-04,2015-04-29,600398.SH,25,115.33128970000001,75.5181227,95.89549823,-34.52069867905067,-16.852140924250854,X
674,2015-04,2015-04-30,600398.SH,25,115.33128970000001,71.36640848,95.94487611,-38.12051467937413,-16.809326974863453,X
675,2015-04,2015-04-01,002422.SZ,35,125.4404506,115.3511271,125.4404506,-8.043118030700064,0.0,KEEP
676,2015-04,2015-04-02,002422.SZ,35,125.4404506,102.1941551,124.1695183,-18.53173787945561,-1.0131758088566787,STOPSELL
677,2015-04,2015-04-03,002422.SZ,35,125.4404506,133.0843248,143.2655111,6.093627823750806,14.20997805312411,X
678,2015-04,2015-04-07,002422.SZ,35,125.4404506,108.4675003,124.7421251,-13.530683458817236,-0.5566988133889962,X
679,2015-04,2015-04-08,002422.SZ,35,125.4404506,109.67992920000002,132.44008290000002,-12.564146034724136,5.580043970282116,X
680,2015-04,2015-04-09,002422.SZ,35,125.4404506,115.1381005,136.54788100000002,-8.212940921945327,8.854743702586806,X
681,2015-04,2015-04-10,002422.SZ,35,125.4404506,98.63467913,122.88933600000001,-21.369320136992563,-2.033725634592061,X
682,2015-04,2015-04-13,002422.SZ,35,125.4404506,106.986832,146.20182140000003,-14.711058922168762,16.550778238355612,X
683,2015-04,2015-04-14,002422.SZ,35,125.4404506,104.77746490000001,130.1336435,-16.472346520732277,3.741371206458341,X
684,2015-04,2015-04-15,002422.SZ,35,125.4404506,96.53752081,113.35429209999998,-23.041155904457504,-9.634976948974723,X
685,2015-04,2015-04-16,002422.SZ,35,125.4404506,118.83647420000001,129.9169891,-5.264630642198916,3.568656265652787,X
686,2015-04,2015-04-17,002422.SZ,35,125.4404506,110.213899,144.31773180000002,-12.138470108461174,15.04879893982142,X
687,2015-04,2015-04-20,002422.SZ,35,125.4404506,126.0857787,136.0815869,0.5144497623480319,8.483018236224341,X
688,2015-04,2015-04-21,002422.SZ,35,125.4404506,120.0026088,120.54487879999999,-4.334998618061406,-3.9027058469447278,X
689,2015-04,2015-04-22,002422.SZ,35,125.4404506,115.86852209999999,134.5578916,-7.630655386054562,7.268342035117019,X
690,2015-04,2015-04-23,002422.SZ,35,125.4404506,114.47140159999998,131.1292642,-8.744427294013583,4.535071081767932,X
691,2015-04,2015-04-24,002422.SZ,35,125.4404506,125.1041402,136.662064,-0.2681036287667816,8.945769364128846,X
692,2015-04,2015-04-27,002422.SZ,35,125.4404506,111.40776229999999,126.5865548,-11.186733013856072,0.9136639692523525,X
693,2015-04,2015-04-28,002422.SZ,35,125.4404506,109.07304599999999,132.79399009999997,-13.047947868261256,5.8621756098825495,X
694,2015-04,2015-04-29,002422.SZ,35,125.4404506,99.30659937,151.6493387,-20.83367135959571,20.893490078072137,X
695,2015-04,2015-04-30,002422.SZ,35,125.4404506,132.0387101,138.94701469999998,5.260073180891458,10.76731152941185,X
696,2015-04,2015-04-01,002416.SZ,45,47.04962332,30.9025935,47.04962332,-34.31914791363733,0.0,KEEP
697,2015-04,2015-04-02,002416.SZ,45,47.04962332,32.46990256,46.12724105,-30.9879649000344,-1.9604455995887022,STOPSELL
698,2015-04,2015-04-03,002416.SZ,45,47.04962332,36.71625384,43.22116763,-21.962703951356527,-8.137059172528154,X
699,2015-04,2015-04-07,002416.SZ,45,47.04962332,34.71620677,37.97502743,-26.213635051053163,-19.2872870166902,X
700,2015-04,2015-04-08,002416.SZ,45,47.04962332,35.30781801,43.39453083,-24.95621533490314,-7.768590335230767,X
701,2015-04,2015-04-09,002416.SZ,45,47.04962332,36.92106109,37.93823212,-21.52740344191984,-19.365492339928895,X
702,2015-04,2015-04-10,002416.SZ,45,47.04962332,29.69096007,30.89628318,-36.89437242023812,-34.3325599657532,X
703,2015-04,2015-04-13,002416.SZ,45,47.04962332,28.14857112,32.69112948,-40.17258984508274,-30.517765769011902,X
704,2015-04,2015-04-14,002416.SZ,45,47.04962332,31.11591187,32.22960493,-33.86575773759032,-31.498697214224585,X
705,2015-04,2015-04-15,002416.SZ,45,47.04962332,31.22511951,39.20234425,-33.63364612373692,-16.678728789448677,X
706,2015-04,2015-04-16,002416.SZ,45,47.04962332,28.83431038,30.29621225,-38.715108973586574,-35.60796003839293,X
707,2015-04,2015-04-17,002416.SZ,45,47.04962332,27.94451752,31.81097898,-40.60628853510659,-32.38845130885949,X
708,2015-04,2015-04-20,002416.SZ,45,47.04962332,37.08997066,41.77610519,-21.1684004189813,-11.20841732171385,X
709,2015-04,2015-04-21,002416.SZ,45,47.04962332,22.64616121,39.11940378,-51.86749731028453,-16.855011752302385,X
710,2015-04,2015-04-22,002416.SZ,45,47.04962332,29.80984082,41.91356671,-36.64170142818478,-10.91625447257673,X
711,2015-04,2015-04-23,002416.SZ,45,47.04962332,24.44738624,27.86019021,-48.03914566175107,-40.78551910923142,X
712,2015-04,2015-04-24,002416.SZ,45,47.04962332,37.75289792,43.57055257,-19.75940452651428,-7.394470995735074,X
713,2015-04,2015-04-27,002416.SZ,45,47.04962332,32.64460469,38.98215416,-30.616650280123856,-17.146724225889088,X
714,2015-04,2015-04-28,002416.SZ,45,47.04962332,31.49874334,36.53274231,-33.052081786571044,-22.352742206821134,X
715,2015-04,2015-04-29,002416.SZ,45,47.04962332,26.81532387,38.87677041,-43.0062942531545,-17.37070848455839,X
716,2015-04,2015-04-30,002416.SZ,45,47.04962332,33.40265015,43.11914665,-29.005488688363002,-8.353896147621708,X
717,2015-04,2015-04-01,000783.SZ,4020,88.21659528,75.16717228,88.21659528,-14.792480891584011,0.0,KEEP
718,2015-04,2015-04-02,000783.SZ,4020,88.21659528,70.44517356,83.88756338,-20.14521379293024,-4.907276104070476,STOPSELL
719,2015-04,2015-04-03,000783.SZ,4020,88.21659528,72.89812376,90.12343134,-17.364614301174377,2.1615389416783546,X
720,2015-04,2015-04-07,000783.SZ,4020,88.21659528,75.11262901,78.42503063,-14.854309700355056,-11.099458802418669,X
721,2015-04,2015-04-08,000783.SZ,4020,88.21659528,62.91891989,72.97333283,-28.67677596228355,-17.27935928791833,X
722,2015-04,2015-04-09,000783.SZ,4020,88.21659528,75.48337474,82.04943009,-14.434042143187101,-6.990935402148979,X
723,2015-04,2015-04-10,000783.SZ,4020,88.21659528,67.25971349,84.42907,-23.75616710606745,-4.293438516844119,X
724,2015-04,2015-04-13,000783.SZ,4020,88.21659528,63.57114444,92.97550778,-27.93743145694435,5.3945773863695115,X
725,2015-04,2015-04-14,000783.SZ,4020,88.21659528,76.89596432,80.26182964,-12.832767943569179,-9.01731200887036,X
726,2015-04,2015-04-15,000783.SZ,4020,88.21659528,67.30455434,77.05652301,-23.705336704080526,-12.650762857688925,X
727,2015-04,2015-04-16,000783.SZ,4020,88.21659528,77.69172012,87.50039487,-11.930720208135432,-0.8118658487405785,X
728,2015-04,2015-04-17,000783.SZ,4020,88.21659528,71.49779863,75.14892444,-18.95198584453916,-14.813166160542854,X
729,2015-04,2015-04-20,000783.SZ,4020,88.21659528,75.39081290000001,86.0904877,-14.53896779771525,-2.410099339304279,X
730,2015-04,2015-04-21,000783.SZ,4020,88.21659528,75.82116588,80.31712486,-14.051131037937752,-8.954630809460548,X
731,2015-04,2015-04-22,000783.SZ,4020,88.21659528,81.78368932,83.72171356,-7.292172112947605,-5.0952790750235,X
732,2015-04,2015-04-23,000783.SZ,4020,88.21659528,73.30450564,81.71464996,-16.903950546571135,-7.370433306072163,X
733,2015-04,2015-04-24,000783.SZ,4020,88.21659528,64.92027705,79.96865759,-26.408090400743028,-9.349644093405551,X
734,2015-04,2015-04-27,000783.SZ,4020,88.21659528,74.40320662,82.90722015,-15.658492164831598,-6.018567269738781,X
735,2015-04,2015-04-28,000783.SZ,4020,88.21659528,69.90116089,76.7278385,-20.761892172177703,-13.023350927945721,X
736,2015-04,2015-04-29,000783.SZ,4020,88.21659528,83.46620719,85.47503812,-5.384914340575309,-3.1077567109661106,X
737,2015-04,2015-04-30,000783.SZ,4020,88.21659528,74.23101453,74.8297364,-15.853684565369694,-15.174989283490294,X
738,2015-04,2015-04-01,600649.SH,60,100.43478490000001,95.70795012,100.43478490000001,-4.7063721844044135,0.0,KEEP
739,2015-04,2015-04-02,600649.SH,60,100.43478490000001,97.55057,99.60399095,-2.8717290556969344,-0.8271974205223936,KEEP
740,2015-04,2015-04-03,600649.SH,60,100.43478490000001,95.61017507,103.1188786,-4.803723963568736,2.672474185783805,KEEP
741,2015-04,2015-04-07,600649.SH,60,100.43478490000001,98.15318733,98.25302828,-2.271720472415744,-2.1723117365884015,KEEP
742,2015-04,2015-04-08,600649.SH,60,100.43478490000001,100.9768873,101.99120400000001,0.5397556240497213,1.5496813196241526,KEEP
743,2015-04,2015-04-09,600649.SH,60,100.43478490000001,99.06005587,101.5202961,-1.3687777908508385,1.0808119926585165,KEEP
744,2015-04,2015-04-10,600649.SH,60,100.43478490000001,96.41052601,100.85703769999999,-4.0068377644327615,0.4204248562093363,KEEP
745,2015-04,2015-04-13,600649.SH,60,100.43478490000001,100.36730279999999,100.5511077,-0.0671899681641283,0.11581923545294698,KEEP
746,2015-04,2015-04-14,600649.SH,60,100.43478490000001,96.05725266,100.6366093,-4.358581784546648,0.20095069671423418,KEEP
747,2015-04,2015-04-15,600649.SH,60,100.43478490000001,95.87414497,99.35866809,-4.540896796404656,-1.0714582712269205,KEEP
748,2015-04,2015-04-16,600649.SH,60,100.43478490000001,98.70138658,101.8227058,-1.7258943917945364,1.3819125528888179,KEEP
749,2015-04,2015-04-17,600649.SH,60,100.43478490000001,97.96919720000001,99.48485176,-2.454914104167111,-0.9458208537468704,KEEP
750,2015-04,2015-04-20,600649.SH,60,100.43478490000001,98.37662279,100.77948020000001,-2.0492522705646894,0.34320310472432536,KEEP
751,2015-04,2015-04-21,600649.SH,60,100.43478490000001,96.78911307,99.83656623,-3.6298896180540448,-0.5956289651992956,KEEP
752,2015-04,2015-04-22,600649.SH,60,100.43478490000001,100.71015320000001,101.95762940000002,0.2741762231822101,1.5162520649755529,KEEP
753,2015-04,2015-04-23,600649.SH,60,100.43478490000001,96.23432568,102.6395782,-4.182275318439014,2.1952486901776513,KEEP
754,2015-04,2015-04-24,600649.SH,60,100.43478490000001,97.22045659,97.56326237,-3.2004133958174217,-2.8590916313099077,KEEP
755,2015-04,2015-04-27,600649.SH,60,100.43478490000001,96.84383388,98.24875163,-3.5754056959204035,-2.1765698728548872,KEEP
756,2015-04,2015-04-28,600649.SH,60,100.43478490000001,98.73359623,99.78147639,-1.6938241782404688,-0.6504803197920886,KEEP
757,2015-04,2015-04-29,600649.SH,60,100.43478490000001,99.56758658,105.90476840000001,-0.86344419502014,5.4463037934977425,KEEP
758,2015-04,2015-04-30,600649.SH,60,100.43478490000001,96.18612159999999,103.4355867,-4.230270721673062,2.9878112478538204,SELL
759,2015-04,2015-04-01,000750.SZ,4020,133.76462890000002,112.07154270000001,133.76462890000002,-16.217356096593637,0.0,KEEP
760,2015-04,2015-04-02,000750.SZ,4020,133.76462890000002,120.71437949999999,154.0763878,-9.75612873695942,15.184700968433642,STOPSELL
761,2015-04,2015-04-03,000750.SZ,4020,133.76462890000002,129.5078288,130.8195928,-3.1823062157802022,-2.2016553435823942,X
762,2015-04,2015-04-07,000750.SZ,4020,133.76462890000002,138.53157119999997,158.5951324,3.5636792320962756,18.562832121010718,X
763,2015-04,2015-04-08,000750.SZ,4020,133.76462890000002,108.3860659,152.5027141,-18.972551420131072,14.008251175285075,X
764,2015-04,2015-04-09,000750.SZ,4020,133.76462890000002,112.8374452,143.51163019999998,-15.644781338753456,7.286680627123516,X
765,2015-04,2015-04-10,000750.SZ,4020,133.76462890000002,118.0363159,124.3437662,-11.758200302531554,-7.042865350482809,X
766,2015-04,2015-04-13,000750.SZ,4020,133.76462890000002,132.7563064,133.4362076,-0.7538035340821102,-0.24552178158065416,X
767,2015-04,2015-04-14,000750.SZ,4020,133.76462890000002,124.6386352,158.0198136,-6.822426657216273,18.132734265747267,X
768,2015-04,2015-04-15,000750.SZ,4020,133.76462890000002,124.8245716,126.28669679999999,-6.683423991467463,-5.59036582502718,X
769,2015-04,2015-04-16,000750.SZ,4020,133.76462890000002,103.07527009999998,141.22960700000002,-22.94280562236138,5.580681650588421,X
770,2015-04,2015-04-17,000750.SZ,4020,133.76462890000002,113.29256240000001,144.08398069999998,-15.304544010139296,7.7145594353754925,X
771,2015-04,2015-04-20,000750.SZ,4020,133.76462890000002,115.0121024,123.43634070000002,-14.019047228112195,-7.721240125236127,X
772,2015-04,2015-04-21,000750.SZ,4020,133.76462890000002,114.0051772,153.0345603,-14.771806166166556,14.405849706655887,X
773,2015-04,2015-04-22,000750.SZ,4020,133.76462890000002,122.95145890000002,138.6144024,-8.08372892663854,3.6256023284193994,X
774,2015-04,2015-04-23,000750.SZ,4020,133.76462890000002,113.69519950000002,127.7294166,-15.003539848343273,-4.511814782151297,X
775,2015-04,2015-04-24,000750.SZ,4020,133.76462890000002,126.51007879999999,130.44833880000002,-5.423369510801993,-2.4791980714716453,X
776,2015-04,2015-04-27,000750.SZ,4020,133.76462890000002,131.1114416,142.4268906,-1.983474496821942,6.475749061043436,X
777,2015-04,2015-04-28,000750.SZ,4020,133.76462890000002,138.5264759,140.1006243,3.5598700786288267,4.73667474885057,X
778,2015-04,2015-04-29,000750.SZ,4020,133.76462890000002,118.0628229,131.8943525,-11.73838415216507,-1.3981845689552261,X
779,2015-04,2015-04-30,000750.SZ,4020,133.76462890000002,108.6487563,127.8435093,-18.776168862081008,-4.426521157866438,X
780,2015-05,2015-05-04,000750.SZ,4020,121.8690015,104.3830882,121.8690015,-14.348122233527935,0.0,KEEP
781,2015-05,2015-05-05,000750.SZ,4020,121.8690015,102.7651401,136.9076611,-15.67573473554717,12.340020361945788,STOPSELL
782,2015-05,2015-05-06,000750.SZ,4020,121.8690015,118.66679209999998,162.0613102,-2.627583192268967,32.97992779566673,X
783,2015-05,2015-05-07,000750.SZ,4020,121.8690015,127.62261090000001,131.9616705,4.7211426443007465,8.281571913921033,X
784,2015-05,2015-05-08,000750.SZ,4020,121.8690015,121.803095,141.8254819,-0.05407978992918637,16.375353990243372,X
785,2015-05,2015-05-11,000750.SZ,4020,121.8690015,130.5854038,131.1504185,7.152271859714874,7.6158964837338115,X
786,2015-05,2015-05-12,000750.SZ,4020,121.8690015,124.9810372,137.8088917,2.553590873557791,13.07952802091351,X
787,2015-05,2015-05-13,000750.SZ,4020,121.8690015,118.8644824,149.2102726,-2.4653677826350253,22.434967681260602,X
788,2015-05,2015-05-14,000750.SZ,4020,121.8690015,138.9317634,142.66406619999998,14.000903995262487,17.063457026846965,X
789,2015-05,2015-05-15,000750.SZ,4020,121.8690015,118.24798770000001,140.427826,-2.971234485744093,15.228502959384643,X
790,2015-05,2015-05-18,000750.SZ,4020,121.8690015,116.34467759999998,148.97459630000003,-4.533001691984826,22.24158273751019,X
791,2015-05,2015-05-19,000750.SZ,4020,121.8690015,142.63057,146.1864182,17.03597161251872,19.9537342562046,X
792,2015-05,2015-05-20,000750.SZ,4020,121.8690015,120.12254109999998,136.0658644,-1.4330636819076736,11.649281380220396,X
793,2015-05,2015-05-21,000750.SZ,4020,121.8690015,124.10127649999998,156.78270790000002,1.83170040988642,28.64855375056144,X
794,2015-05,2015-05-22,000750.SZ,4020,121.8690015,129.04798970000002,143.0931017,5.890741789658481,17.415503482237042,X
795,2015-05,2015-05-25,000750.SZ,4020,121.8690015,132.90563799999998,153.8002741,9.05614747323583,26.20130813166628,X
796,2015-05,2015-05-26,000750.SZ,4020,121.8690015,127.3075143,136.8295997,4.462589118693976,12.275966829842282,X
797,2015-05,2015-05-27,000750.SZ,4020,121.8690015,130.6526588,141.8447135,7.207458165643555,16.3911345412968,X
798,2015-05,2015-05-28,000750.SZ,4020,121.8690015,127.5327438,141.2489795,4.6474019072028,15.902303097149767,X
799,2015-05,2015-05-29,000750.SZ,4020,121.8690015,123.4075429,140.77443430000002,1.262455079686527,15.512913511480628,X
800,2015-05,2015-05-04,000630.SZ,15,88.66253996,77.90332024,88.66253996,-12.13502311670071,0.0,KEEP
801,2015-05,2015-05-05,000630.SZ,15,88.66253996,77.4671119,81.55620742,-12.62701030790546,-8.015033793534462,STOPSELL
802,2015-05,2015-05-06,000630.SZ,15,88.66253996,74.73893368,87.39675478,-15.70404624803397,-1.4276437157914337,X
803,2015-05,2015-05-07,000630.SZ,15,88.66253996,74.83972284,87.12991418,-15.590368972326033,-1.7286057682212193,X
804,2015-05,2015-05-08,000630.SZ,15,88.66253996,80.61037193,88.16690013,-9.081815199105204,-0.5590183071944579,X
805,2015-05,2015-05-11,000630.SZ,15,88.66253996,83.50940734,86.50338217,-5.812074211188668,-2.435253705763573,X
806,2015-05,2015-05-12,000630.SZ,15,88.66253996,78.76119762,85.09264949,-11.16744720427249,-4.026379654373263,X
807,2015-05,2015-05-13,000630.SZ,15,88.66253996,83.26251299,85.20748765,-6.090539445899265,-3.8968569043462344,X
808,2015-05,2015-05-14,000630.SZ,15,88.66253996,82.06849466,86.61927975,-7.437239338028101,-2.304536065537728,X
809,2015-05,2015-05-15,000630.SZ,15,88.66253996,78.75856768,82.80929942,-11.170413440070824,-6.601706360590034,X
810,2015-05,2015-05-18,000630.SZ,15,88.66253996,81.56005686,82.25808731,-8.010692117780833,-7.223403088710713,X
811,2015-05,2015-05-19,000630.SZ,15,88.66253996,82.76287706,85.66332583,-6.654064842561058,-3.382729765415124,X
812,2015-05,2015-05-20,000630.SZ,15,88.66253996,83.3573086,84.24184601,-5.983622127669088,-4.985977112763058,X
813,2015-05,2015-05-21,000630.SZ,15,88.66253996,74.99945867,75.05531532,-15.41020739555182,-15.347208241652993,X
814,2015-05,2015-05-22,000630.SZ,15,88.66253996,77.90600479,86.582615,-12.131995287810167,-2.345889211992297,X
815,2015-05,2015-05-25,000630.SZ,15,88.66253996,79.19639357,84.52790954,-10.676601859444412,-4.663334055019562,X
816,2015-05,2015-05-26,000630.SZ,15,88.66253996,84.92240911,87.96824044,-4.218389019407018,-0.7830810174322026,X
817,2015-05,2015-05-27,000630.SZ,15,88.66253996,77.02393468,84.77647489,-13.126857504026784,-4.3829841461266446,X
818,2015-05,2015-05-28,000630.SZ,15,88.66253996,75.68856619,82.00676771,-14.632982289762051,-7.506859439175487,X
819,2015-05,2015-05-29,000630.SZ,15,88.66253996,81.3742814,84.80061094,-8.22022306521795,-4.355761770125591,X
820,2015-05,2015-05-04,000898.SZ,15,13.09153101,12.97314871,13.09153101,-0.9042662764925947,0.0,KEEP
821,2015-05,2015-05-05,000898.SZ,15,13.09153101,11.98795848,14.15481071,-8.429667463316813,8.121889633747267,STOPSELL
822,2015-05,2015-05-06,000898.SZ,15,13.09153101,12.08808113,13.23993471,-7.664877998100543,1.1335855209496948,X
823,2015-05,2015-05-07,000898.SZ,15,13.09153101,12.03173926,13.76376013,-8.095246836985497,5.134839611092965,X
824,2015-05,2015-05-08,000898.SZ,15,13.09153101,10.77390285,13.50564479,-17.703262958546816,3.1632188754980395,X
825,2015-05,2015-05-11,000898.SZ,15,13.09153101,11.86279471,13.17960729,-9.385734174722787,0.6727729547653511,X
826,2015-05,2015-05-12,000898.SZ,15,13.09153101,10.21432059,14.12128021,-21.977646600708777,7.865766037703481,X
827,2015-05,2015-05-13,000898.SZ,15,13.09153101,12.09487032,12.93642763,-7.613018593766449,-1.184761200821537,X
828,2015-05,2015-05-14,000898.SZ,15,13.09153101,14.12528022,14.61373769,7.896320218088837,11.627415302589577,X
829,2015-05,2015-05-15,000898.SZ,15,13.09153101,10.52279351,14.26563909,-19.621368180985584,8.968455095917768,X
830,2015-05,2015-05-18,000898.SZ,15,13.09153101,13.60997415,13.652441399999999,3.9601414044238568,4.284528597698355,X
831,2015-05,2015-05-19,000898.SZ,15,13.09153101,9.581473715,14.01609858,-26.811663909429956,7.062333422223616,X
832,2015-05,2015-05-20,000898.SZ,15,13.09153101,14.57595042,15.74709831,11.33877625822466,20.28461986586242,X
833,2015-05,2015-05-21,000898.SZ,15,13.09153101,15.71363585,15.91782604,20.029015995127665,21.588728070392424,X
834,2015-05,2015-05-22,000898.SZ,15,13.09153101,12.90722797,14.03048631,-1.4078035629233971,7.172234471909943,X
835,2015-05,2015-05-25,000898.SZ,15,13.09153101,12.05025306,13.47436422,-7.953828694326266,2.9242814282574834,X
836,2015-05,2015-05-26,000898.SZ,15,13.09153101,12.51086914,14.81692688,-4.435400791217314,13.179481213328309,X
837,2015-05,2015-05-27,000898.SZ,15,13.09153101,15.39235995,15.61620753,17.57494167979669,19.284807239669057,X
838,2015-05,2015-05-28,000898.SZ,15,13.09153101,12.91353597,16.09380078,-1.3596197409152435,22.93291569722981,X
839,2015-05,2015-05-29,000898.SZ,15,13.09153101,10.17518991,13.50507148,-22.276547317287378,3.158839632156966,X
840,2015-05,2015-05-04,600664.SH,35,70.65370651,57.62283247,70.65370651,-18.443298566587835,0.0,KEEP
841,2015-05,2015-05-05,600664.SH,35,70.65370651,54.12684301,62.67910694,-23.391360929749478,-11.286880708616923,STOPSELL
842,2015-05,2015-05-06,600664.SH,35,70.65370651,58.08099781,70.61178340000001,-17.794832459667948,-0.05933603779734534,X
843,2015-05,2015-05-07,600664.SH,35,70.65370651,54.82896819,62.39480561,-22.39760530859092,-11.689267708596548,X
844,2015-05,2015-05-08,600664.SH,35,70.65370651,64.31659853,73.55965961,-8.96925057867005,4.112952092030296,X
845,2015-05,2015-05-11,600664.SH,35,70.65370651,60.13153566,64.04109319,-14.892595689244907,-9.359188139781583,X
846,2015-05,2015-05-12,600664.SH,35,70.65370651,53.9348035,66.77143594,-23.663164801741416,-5.494786843844525,X
847,2015-05,2015-05-13,600664.SH,35,70.65370651,53.32239809,77.03157005,-24.529935195327667,9.026934120005862,X
848,2015-05,2015-05-14,600664.SH,35,70.65370651,73.67344567,83.67525308,4.273999637333394,18.43009689542188,X
849,2015-05,2015-05-15,600664.SH,35,70.65370651,62.78820987,65.8420831,-11.13246144968595,-6.810150022800282,X
850,2015-05,2015-05-18,600664.SH,35,70.65370651,53.86204175,70.0368027,-23.76614842934445,-0.873137221629975,X
851,2015-05,2015-05-19,600664.SH,35,70.65370651,57.56202377,65.82229992,-18.52936439809717,-6.838150224031326,X
852,2015-05,2015-05-20,600664.SH,35,70.65370651,54.36288760000001,63.51606317,-23.057274295573254,-10.102291433202835,X
853,2015-05,2015-05-21,600664.SH,35,70.65370651,63.49433378,64.50254684,-10.133046210373553,-8.70606791043497,X
854,2015-05,2015-05-22,600664.SH,35,70.65370651,56.94249204,77.75577603,-19.406221056583046,10.051941887853832,X
855,2015-05,2015-05-25,600664.SH,35,70.65370651,68.00412725,72.07904485,-3.7500923743116017,2.01735819733429,X
856,2015-05,2015-05-26,600664.SH,35,70.65370651,62.10707121,64.0532822,-12.096513717635398,-9.341936376778499,X
857,2015-05,2015-05-27,600664.SH,35,70.65370651,54.58152518,63.64482509,-22.747824741119878,-9.920047745843318,X
858,2015-05,2015-05-28,600664.SH,35,70.65370651,69.43149158,86.96901258,-1.72986668410244,23.091932293305515,X
859,2015-05,2015-05-29,600664.SH,35,70.65370651,54.98290045,65.36574601,-22.17973668201261,-7.484335587194675,X
860,2015-05,2015-05-04,600863.SH,55,91.31282875,72.56126831,91.31282875,-20.535515870764208,0.0,KEEP
861,2015-05,2015-05-05,600863.SH,55,91.31282875,68.50043789,100.2320498,-24.9826789644823,9.767763382316645,STOPSELL
862,2015-05,2015-05-06,600863.SH,55,91.31282875,75.44265341,108.5662571,-17.3800062458365,18.894856928851862,X
863,2015-05,2015-05-07,600863.SH,55,91.31282875,65.74681454,103.151521,-27.998272050026696,12.964982480624343,X
864,2015-05,2015-05-08,600863.SH,55,91.31282875,102.2063253,108.1086244,11.929864290837678,18.393686714036885,X
865,2015-05,2015-05-11,600863.SH,55,91.31282875,76.64074372,79.09496058,-16.067933970340388,-13.38023182202642,X
866,2015-05,2015-05-12,600863.SH,55,91.31282875,73.68057267,109.55906850000001,-19.30972495472055,19.98212080358973,X
867,2015-05,2015-05-13,600863.SH,55,91.31282875,79.67184018,105.5238915,-12.748469989765804,15.563051703181424,X
868,2015-05,2015-05-14,600863.SH,55,91.31282875,82.93900114,96.28046004,-9.170483189088579,5.440233708672617,X
869,2015-05,2015-05-15,600863.SH,55,91.31282875,91.33986514,91.54512426,0.029608534058262158,0.25439526206770824,X
870,2015-05,2015-05-18,600863.SH,55,91.31282875,57.23495189,115.4530602,-37.31992243203833,26.436845490891663,X
871,2015-05,2015-05-19,600863.SH,55,91.31282875,61.35257149,62.065039399999996,-32.810567441762664,-32.03031791959462,X
872,2015-05,2015-05-20,600863.SH,55,91.31282875,69.66518311,81.7033064,-23.70712410987486,-10.52373744362836,X
873,2015-05,2015-05-21,600863.SH,55,91.31282875,81.19839911,115.58282109999999,-11.076679781426657,26.57895137215317,X
874,2015-05,2015-05-22,600863.SH,55,91.31282875,82.2504306,94.03819451,-9.924561832173,2.9846471709485867,X
875,2015-05,2015-05-25,600863.SH,55,91.31282875,69.64140937,135.45701,-23.733159597248804,48.34389850177542,X
876,2015-05,2015-05-26,600863.SH,55,91.31282875,72.22913772,124.9867285,-20.89924416014765,36.87751240539682,X
877,2015-05,2015-05-27,600863.SH,55,91.31282875,75.1945531,87.74161905,-17.65170991923739,-3.9109616347308673,X
878,2015-05,2015-05-28,600863.SH,55,91.31282875,71.79348333,75.25747925,-21.37634512828516,-17.582797203618547,X
879,2015-05,2015-05-29,600863.SH,55,91.31282875,68.11079985,111.62765900000001,-25.409385754025266,22.247509499041794,X
880,2015-05,2015-05-04,000937.SZ,10,48.92891231,41.41238321,48.92891231,-15.362142228663,0.0,KEEP
881,2015-05,2015-05-05,000937.SZ,10,48.92891231,39.11758863,47.59704132,-20.052200665811203,-2.7220531320247505,STOPSELL
882,2015-05,2015-05-06,000937.SZ,10,48.92891231,49.29773669,49.76318986,0.7537964009157421,1.7050809237578082,X
883,2015-05,2015-05-07,000937.SZ,10,48.92891231,55.85846514,64.08390177,14.162491056609387,30.973485296346244,X
884,2015-05,2015-05-08,000937.SZ,10,48.92891231,42.42749079,49.20545695,-13.287484256361145,0.5651967864069556,X
885,2015-05,2015-05-11,000937.SZ,10,48.92891231,48.2244012,50.26549998,-1.4398666897322625,2.7316929947916107,X
886,2015-05,2015-05-12,000937.SZ,10,48.92891231,45.86160972,52.87422277,-6.26889592510544,8.063352062689663,X
887,2015-05,2015-05-13,000937.SZ,10,48.92891231,44.96481891,56.55621132,-8.101740285752946,15.588531708359984,X
888,2015-05,2015-05-14,000937.SZ,10,48.92891231,39.72591888,47.86342212,-18.808906627011016,-2.177629012575118,X
